index,data_type,data_name,count,label,probability
6049,uint256,lastBlock_v3,5,-1,0.0
6050,uint256,lastBlock_v4,5,-1,0.0
6051,uint256,lastBlock_v5,5,-1,0.0
6052,uint256,lastBlock_v6,5,-1,0.0
6053,uint256,lastBlock_v7,5,-1,0.0
6054,uint256,lastBlock_v8,5,-1,0.0
6055,uint256,lastBlock_v9,5,-1,0.0
6056,uint256,lastBlock_v10,5,-1,0.0
6057,uint256,lastBlock_v11,5,-1,0.0
6058,uint256,lastBlock_v12,5,-1,0.0
6059,uint256,lastBlock_v13,5,-1,0.0
6060,uint256,lastBlock_v14,5,-1,0.0
6061,uint256,lastBlock_v15,5,-1,0.0
6062,uint256,lastBlock_v16,5,-1,0.0
6063,uint256,lastBlock_v17,5,-1,0.0
6064,uint256,lastBlock_v18,5,-1,0.0
6065,uint256,lastBlock_v19,5,-1,0.0
6066,uint256,lastBlock_v0Hash_uint256,5,-1,0.0
6067,uint256,lastBlock_v2Hash_uint256,5,-1,0.0
6068,uint256,lastBlock_v3Hash_uint256,5,-1,0.0
6069,uint256,lastBlock_v4Hash_uint256,5,-1,0.0
6070,uint256,lastBlock_v5Hash_uint256,5,-1,0.0
6071,uint256,lastBlock_v6Hash_uint256,5,-1,0.0
6072,uint256,lastBlock_v7Hash_uint256,5,-1,0.0
6073,uint256,lastBlock_v8Hash_uint256,5,-1,0.0
6074,uint256,lastBlock_v9Hash_uint256,5,-1,0.0
6075,uint256,lastBlock_v10Hash_uint256,5,-1,0.0
6076,uint256,lastBlock_v11Hash_uint256,5,-1,0.0
6077,uint256,lastBlock_v12Hash_uint256,5,-1,0.0
6078,uint256,lastBlock_v13Hash_uint256,5,-1,0.0
6079,uint256,lastBlock_v14Hash_uint256,5,-1,0.0
6080,uint256,lastBlock_v15Hash_uint256,5,-1,0.0
6081,uint256,lastBlock_v16Hash_uint256,5,-1,0.0
6082,uint256,lastBlock_v17Hash_uint256,5,-1,0.0
6083,uint256,lastBlock_v18Hash_uint256,5,-1,0.0
6084,uint256,lastBlock_v19Hash_uint256,5,-1,0.0
6085,uint256,deathData_v0,5,-1,0.0
6086,uint256,deathData_v2,5,-1,0.0
6087,uint256,deathData_v3,5,-1,0.0
6088,uint256,deathData_v4,5,-1,0.0
6089,uint256,deathData_v5,5,-1,0.0
6090,uint256,deathData_v6,5,-1,0.0
6091,uint256,deathData_v7,5,-1,0.0
6092,uint256,deathData_v8,5,-1,0.0
6093,uint256,deathData_v9,5,-1,0.0
6094,uint256,deathData_v10,5,-1,0.0
6095,uint256,deathData_v11,5,-1,0.0
6096,uint256,deathData_v12,5,-1,0.0
6097,uint256,deathData_v13,5,-1,0.0
6098,uint256,deathData_v14,5,-1,0.0
6099,uint256,deathData_v15,5,-1,0.0
6100,uint256,deathData_v16,5,-1,0.0
6101,uint256,deathData_v17,5,-1,0.0
6102,uint256,deathData_v18,5,-1,0.0
6103,uint256,deathData_v19,5,-1,0.0
6104,uint256,consecutiveDeaths,3,-1,0.0
6105,mapping_type_static,OwnerfreezeOf,3,-1,0.0
6106,array_type_static,Tx,1,-1,0.0
6107,mapping_type_static,accounts,13,1038,0.0
6108,uint256,freezeBlock,22,2667,0.0
6109,user_define_contract,locked,1,-1,0.0
6110,uint256,endTimestamp,54,2366,0.0
6111,mapping_type_static,boughtTime,1,-1,0.0
6112,mapping_type_static,initialBalance,1,-1,0.0
6113,bool,isLock,22,3210,0.0
6114,mapping_type_static,m_nameToAddr,5,-1,0.0
6115,mapping_type_static,m_addrToName,5,-1,0.0
6116,mapping_type_static,mIdToIndex,1,-1,0.0
6117,string,News,4,-1,0.0
6118,uint256,minPayment,5,-1,0.0
6119,uint256,reducer,3,-1,0.0
6120,mapping_type_static,soldOnVersion,1,-1,0.0
6121,uint256,refundStageStartTime,1,-1,0.0
6122,uint256,maxRefundStageDuration,1,-1,0.0
6123,mapping_type_static,serviceGroupChange,4,-1,0.0
6124,uint256,etherTotal,1,-1,0.0
6125,uint256,durationOfStatusSell,1,-1,0.0
6126,array_type_static,statusMinBorders,1,-1,0.0
6127,uint256,calculateTokenCount,4,-1,0.0
6128,uint8,refererFeePercent,1,-1,0.0
6129,uint8,referalBonusPercent,1,-1,0.0
6130,user_define_contract,mPerSellData,1,-1,0.0
6131,user_define_contract,mInviteAddr,1,-1,0.0
6132,mapping_type_static,BuyInfo,1,-1,0.0
6133,uint8,ICO_state,1,-1,0.0
6134,uint256,one_ether_usd_price,4,-1,0.0
6135,uint256,perTokenPrice,2,-1,0.0
6136,uint256,bonus_percentage,2,-1,0.0
6137,uint256,MAX_FEE,8,499,0.0
6138,uint256,MIN_FEE,2,-1,0.0
6139,uint256,DEFAULT_FEE,2,-1,0.0
6140,uint256,restrictedPercent,39,4849,0.0
6141,bool,preSale2Finished,3,-1,0.0
6142,array_type_dynamic,InvestorsLength,2,-1,0.0
6143,address,crowdSale,13,1977,0.0
6144,user_define_contract,tradingData,1,-1,0.0
6145,uint256,phaseThreeEnd,2,-1,0.0
6146,uint256,phaseOneEnd,2,-1,0.0
6147,user_define_contract,CCC,2,-1,0.0
6148,address,marketing,5,-1,0.0
6149,address,company,21,1846,0.0
6150,address,kelly,2,-1,0.0
6151,mapping_type_static,MemesByOwner,1,-1,0.0
6152,mapping_type_static,hasClaimed,12,2864,0.0
6153,address,dividends,6,2282,0.0
6154,address,UpgradeState,8,852,0.0
6155,uint256,totalDividends,32,5706,0.0
6156,mapping_type_static,lastDividends,3,-1,0.0
6157,mapping_type_static,unclaimedDividends,2,-1,0.0
6158,mapping_type_static,claimedDividendsOf,4,-1,0.0
6159,uint256,prTokens,2,-1,0.0
6160,uint256,teamPercent,2,-1,0.0
6161,mapping_type_static,weiBalances,5,-1,0.0
6162,mapping_type_static,tokenBalances,20,5449,0.0
6163,mapping_type_static,totalInvested,4,-1,0.0
6164,mapping_type_static,paymentId,1,-1,0.0
6165,user_define_contract,priceUpdater,3,-1,0.0
6166,uint256,AllTurnover,2,-1,0.0
6167,mapping_type_static,Turnover,2,-1,0.0
6168,address,FoundAddress,2,-1,0.0
6169,mapping_type_static,UnionIdByAddress,2,-1,0.0
6170,array_type_dynamic,Nodes,2,-1,0.0
6171,uint8,DevvotePrefundClosed,1,-1,0.0
6172,uint8,allowBuying,3,-1,0.0
6173,bool,allowSelling,5,-1,0.0
6174,uint256,sellRate,16,5017,0.0
6175,array_type_static,world,1,-1,0.0
6176,uint8,isActive,46,3121,0.0
6177,mapping_type_static,icoBalances,1,-1,0.0
6178,array_type_static,activatedPhases,1,-1,0.0
6179,uint256,minRelease,1,-1,0.0
6180,mapping_type_static,Withdraws,1,-1,0.0
6181,mapping_type_static,contributor_rounds,5,-1,0.0
6182,mapping_type_static,Stake,4,-1,0.0
6183,string,DonatedBanner,2,-1,0.0
6184,uint256,lastTransferQueueIndex,1,-1,0.0
6185,mapping_type_static,advertiserAffiliates,1,-1,0.0
6186,mapping_type_static,bitwordsCutOverride,1,-1,0.0
6187,user_define_contract,tokenTrueUSD,1,-1,0.0
6188,uint256,bitwordsCutOutof100,2,-1,0.0
6189,mapping_type_static,publisherAffiliates,1,-1,0.0
6190,uint256,balanceWosPoolForSecondStage,3,-1,0.0
6191,uint256,balanceWosPoolToWosSystem,3,-1,0.0
6192,uint256,balanceWosPoolForThirdStage,3,-1,0.0
6193,uint256,balanceWosPoolToTeam,3,-1,0.0
6194,uint256,deadlineToFreedTeamPool,4,-1,0.0
6195,address,thorMutualTokenPrice,1,-1,0.0
6196,uint256,CurrentPeriod,2,-1,0.0
6197,address,thorMutualWeeklyReward,1,-1,0.0
6198,uint256,totalPools,4,-1,0.0
6199,uint256,excavation,2,-1,0.0
6200,uint256,minWithdraw,13,3889,0.0
6201,uint256,priceTokens,2,-1,0.0
6202,uint256,minTransfer,3,-1,0.0
6203,uint256,minRemining,2,-1,0.0
6204,uint256,techBuff,2,-1,0.0
6205,uint256,totalMiners,2,-1,0.0
6206,address,advance,2,-1,0.0
6207,uint256,minMining,2,-1,0.0
6208,uint256,vnetSold,2,-1,0.0
6209,uint256,vnetSupply,2,-1,0.0
6210,uint256,weiMinimum,4,-1,0.0
6211,uint256,weiMaximum,2,-1,0.0
6212,uint256,ratioNext,2,-1,0.0
6213,uint256,vnetPriceStart,2,-1,0.0
6214,uint256,vnetPriceTarget,2,-1,0.0
6215,uint256,ethPrice,40,2424,0.0
6216,uint256,weiWelfare,2,-1,0.0
6217,user_define_contract,vnetToken,9,6138,0.0
6218,mapping_type_static,welfare,2,-1,0.0
6219,mapping_type_static,weiRaised,3,-1,0.0
6220,uint256,bonusPeriod,3,-1,0.0
6221,uint256,bonusAmount,3,-1,0.0
6222,mapping_type_static,provider,3,-1,0.0
6223,mapping_type_static,Result,5,-1,0.0
6224,address,authorisedContract,1,-1,0.0
6225,uint256,amountOfTokensPerEther,1,-1,0.0
6226,address,flowerContract,2,-1,0.0
6227,bool,preSaleOpened,1,-1,0.0
6228,uint256,preSaleLimit,1,-1,0.0
6229,user_define_contract,seedContract,1,-1,0.0
6230,uint256,minPurchaseNum,1,-1,0.0
6231,mapping_type_static,userPurchaseNumMap,1,-1,0.0
6232,uint256,maxPurchaseNum,1,-1,0.0
6233,array_type_static,startDates,1,-1,0.0
6234,array_type_static,totalInvested,1,-1,0.0
6235,uint256,preIcoSoftCap,1,-1,0.0
6236,uint256,icoSoftCap,3,-1,0.0
6237,array_type_static,endDates,1,-1,0.0
6238,array_type_static,hardCaps,1,-1,0.0
6239,bool,preIcoCashedOut,1,-1,0.0
6240,mapping_type_dynamic,invested,1,-1,0.0
6241,address,minter_address,4,-1,0.0
6242,uint256,generalTokens,4,-1,0.0
6243,uint256,end_block,16,2367,0.0
6244,uint256,reservedTokens,7,4839,0.0
6245,uint256,start_block,19,5185,0.0
6246,bool,fairsale_protection,3,-1,0.0
6247,mapping_type_static,check_authorization,3,-1,0.0
6248,uint256,end_ts,4,-1,0.0
6249,uint256,_unmintedTokens,2,-1,0.0
6250,uint256,bigId,3,-1,0.0
6251,address,service,19,5042,0.0
6252,mapping_type_static,userBigRoundKey,3,-1,0.0
6253,mapping_type_static,recommender,4,-1,0.0
6254,uint256,allowPrice,3,-1,0.0
6255,mapping_type_static,recommenderAllow,3,-1,0.0
6256,mapping_type_static,userSmallRoundkey,2,-1,0.0
6257,user_define_contract,RTB1,2,-1,0.0
6258,user_define_contract,RTB2,2,-1,0.0
6259,uint8,isLocked,54,3211,0.0
6260,uint256,Token_Saled,3,-1,0.0
6261,uint256,Token_For_Circulation,3,-1,0.0
6262,uint256,Eth_Amount,3,-1,0.0
6263,mapping_type_static,See_Ethweight,3,-1,0.0
6264,bool,selfOn,3,-1,0.0
6265,uint256,HaltTime,3,-1,0.0
6266,uint256,Token_Remaining,1,-1,0.0
6267,uint256,Limit_Amount,3,-1,0.0
6268,array_type_dynamic,See_TokenPurchaser_Number,3,-1,0.0
6269,uint256,See_price,3,-1,0.0
6270,mapping_type_dynamic,LockedBalance,18,487,0.0
6271,mapping_type_static,FreeBalance,28,349,0.0
6272,mapping_type_static,check,33,1731,0.0
6273,uint256,premiumInBps,2,-1,0.0
6274,user_define_contract,bancor,19,1402,0.0
6275,mapping_type_static,positionOf,1,-1,0.0
6276,mapping_type_static,releaseOf,1,-1,0.0
6277,bool,publish,1,-1,0.0
6278,bool,ICO,16,383,0.0
6279,uint256,CurrentMilestone,1,-1,0.0
6280,uint256,milestonesLength,1,-1,0.0
6281,uint256,minimalInvestment,5,-1,0.0
6282,user_define_contract,atxContract,1,-1,0.0
6283,mapping_type_static,icoTokens,1,-1,0.0
6284,uint256,marketCapBlue,6,3674,0.0
6285,uint256,moonLevel,6,3990,0.0
6286,uint256,startBetRed,6,5167,0.0
6287,uint256,marketCapRed,6,3675,0.0
6288,uint256,startBetBlue,6,5166,0.0
6289,uint256,lastLevelChangeBlock,6,3407,0.0
6290,uint256,lastEventId,6,3398,0.0
6291,uint256,fund_,1,-1,0.0
6292,mapping_type_static,RemainCount,1,-1,0.0
6293,uint256,inviteIter_,1,-1,0.0
6294,uint256,pIdIter_,1,-1,0.0
6295,uint256,beginTime_,1,-1,0.0
6296,uint256,newMostInviteTimes_,1,-1,0.0
6297,uint256,dayLimit_,1,-1,0.0
6298,uint256,newMostInviter_,1,-1,0.0
6299,array_type_static,calculateTokenBuySimple,1,-1,0.0
6300,uint256,presaleEndTime,22,4484,0.0
6301,uint256,presaleStartTime,27,4496,0.0
6302,uint256,presaleMaxSupply,9,4488,0.0
6303,mapping_type_static,registeredAddress,9,4749,0.0
6304,array_type_dynamic,beneficiaries,22,1449,0.0
6305,uint256,releasedAmt,3,-1,0.0
6306,uint256,baiastm,5,-1,0.0
6307,uint256,dividendPerToken,11,2279,0.0
6308,mapping_type_static,dividendBalanceOf,2,-1,0.0
6309,mapping_type_static,dividendCreditedTo,2,-1,0.0
6310,uint256,ownerCounter,3,-1,0.0
6311,uint256,actionVotedRate,2,-1,0.0
6312,uint256,voteUID,2,-1,0.0
6313,mapping_type_dynamic,nameOf,1,-1,0.0
6314,bool,saleOrNot,2,-1,0.0
6315,uint256,rewardUnicornAmount,2,-1,0.0
6316,uint256,pricePerUnicorn,3,-1,0.0
6317,user_define_contract,unicornRanchAddress,2,-1,0.0
6318,mapping_type_static,windowFinalBlock,3,-1,0.0
6319,bool,listActive,3,-1,0.0
6320,mapping_type_static,AddressAndBalance,2,-1,0.0
6321,user_define_contract,fabricTokenSafe,1,-1,0.0
6322,address,trinityDataContract,1,-1,0.0
6323,uint256,lockEndpoint,1,-1,0.0
6324,mapping_type_static,contributionOf,4,-1,0.0
6325,uint8,carTransferState,1,-1,0.0
6326,mapping_type_static,isBurnedCar,1,-1,0.0
6327,array_type_dynamic,BurnedCarCount,1,-1,0.0
6328,uint256,bonusPercent,44,1503,0.0
6329,uint8,canSwap,2,-1,0.0
6330,address,swapAddress,2,-1,0.0
6331,user_define_contract,swapContract,7,5272,0.0
6332,user_define_contract,deferredKyc,2,-1,0.0
6333,user_define_contract,minter,7,3954,0.0
6334,address,approver,10,1289,0.0
6335,mapping_type_static,etherInProgress,1,-1,0.0
6336,mapping_type_static,tokenInProgress,1,-1,0.0
6337,mapping_type_static,etherRejected,1,-1,0.0
6338,uint256,customerPool,2,-1,0.0
6339,mapping_type_static,vestingContracts,3,-1,0.0
6340,bool,isInitialized,19,3193,0.0
6341,uint256,teamPool,4,-1,0.0
6342,mapping_type_static,lockingContracts,2,-1,0.0
6343,uint256,communityPool,2,-1,0.0
6344,uint256,advisorsPool,2,-1,0.0
6345,bool,isLive,4,-1,0.0
6346,uint256,rateOfZLT,2,-1,0.0
6347,uint256,availableZLT,2,-1,0.0
6348,uint256,rateOfZNT,2,-1,0.0
6349,uint256,availableZNT,2,-1,0.0
6350,mapping_type_static,donationOf,2,-1,0.0
6351,uint256,amountEthRaised,10,1248,0.0
6352,user_define_contract,tokenZNT,2,-1,0.0
6353,user_define_contract,tokenZLT,2,-1,0.0
6354,uint256,totalRice,2,-1,0.0
6355,uint256,totalTokenRice,2,-1,0.0
6356,uint256,SelfDestructTime,1,-1,0.0
6357,mapping_type_static,Bids,1,-1,0.0
6358,uint256,MaxOffer,1,-1,0.0
6359,uint256,PrizeFund,1,-1,0.0
6360,bool,crowdsaleOpened,1,-1,0.0
6361,mapping_type_static,isinvestor,1,-1,0.0
6362,mapping_type_static,isTeamOrAdvisorsOrFounder,1,-1,0.0
6363,uint256,saleEndDate,2,-1,0.0
6364,address,advisorsWallet,11,1127,0.0
6365,bool,refundStatus,3,-1,0.0
6366,uint256,countInvestorsRefunded,3,-1,0.0
6367,uint256,countTotalInvestors,2,-1,0.0
6368,uint256,saleStartDate,2,-1,0.0
6369,uint256,ETH_USD,1,-1,0.0
6370,uint256,tokenCost,15,5465,0.0
6371,address,ETHCollector,1,-1,0.0
6372,mapping_type_static,eraByName,3,-1,0.0
6373,uint256,currentEraIndex,3,-1,0.0
6374,mapping_type_static,eraByIndex,3,-1,0.0
6375,mapping_type_static,locktime,1,-1,0.0
6376,mapping_type_dynamic,emails,6,2337,0.0
6377,array_type_dynamic,numRegistered,1,-1,0.0
6378,uint256,lockedInBets,18,3565,0.0
6379,uint256,betExpirationBlocks,3,-1,0.0
6380,address,secretSigner,41,4998,0.0
6381,address,croupier,50,1974,0.0
6382,uint256,PREVIPdeadline,1,-1,0.0
6383,uint256,amountSold,1,-1,0.0
6384,uint256,maxAmountToSell,1,-1,0.0
6385,uint8,fundingGoalReached,27,2745,0.0
6386,address,coo,27,1940,0.0
6387,address,cfo,23,1703,0.0
6388,bool,tokenSaleEnabled,1,-1,0.0
6389,uint256,minimumAmountToParticipate,1,-1,0.0
6390,uint256,preSaleStartTime,9,4465,0.0
6391,uint256,preferredSaleStartTime,1,-1,0.0
6392,uint256,mainSaleEndTime,9,3641,0.0
6393,uint256,mainSaleTLYperETH,1,-1,0.0
6394,mapping_type_static,addressToSpentEther,1,-1,0.0
6395,uint256,mainSaleStartTime,11,3642,0.0
6396,mapping_type_static,addressToPurchasedTokens,1,-1,0.0
6397,uint256,preferredSaleEndTime,1,-1,0.0
6398,uint256,preferredSaleTLYperETH,1,-1,0.0
6399,uint256,preferredSaleTokensLeftForSale,1,-1,0.0
6400,uint256,preSaleEndTime,8,4462,0.0
6401,uint256,preSaleTLYperETH,1,-1,0.0
6402,uint256,preSaleTokensLeftForSale,1,-1,0.0
6403,address,developmentFundAddress,1,-1,0.0
6404,uint256,developmentFundUnlockTime,1,-1,0.0
6405,mapping_type_static,shareOf,2,-1,0.0
6406,mapping_type_static,YumeriumProducts,2,-1,0.0
6407,uint256,saleExchangeRate,2,-1,0.0
6408,uint256,mainSaleEnd,2,-1,0.0
6409,uint256,eventSaleEnd,3,-1,0.0
6410,uint256,volumeType7,7,6145,0.0
6411,uint256,volumeType6,7,6144,0.0
6412,uint256,volumeType5,7,6143,0.0
6413,uint256,volumeType4,7,6142,0.0
6414,uint256,volumeType3,7,6141,0.0
6415,uint256,volumeType2,7,6140,0.0
6416,uint256,volumeType1,7,6139,0.0
6417,uint256,saleExchangeRate5,7,4939,0.0
6418,uint256,saleExchangeRate4,7,4938,0.0
6419,array_type_dynamic,arrProducts,2,-1,0.0
6420,address,YumeriumTeamWallet,2,-1,0.0
6421,user_define_contract,Yumerium,2,-1,0.0
6422,uint256,minEthValue,6,3848,0.0
6423,uint256,saleEnd4,7,4933,0.0
6424,uint256,totalSaled,6,5798,0.0
6425,uint256,maxSale,13,3755,0.0
6426,uint256,currentDay,2,-1,0.0
6427,mapping_type_static,eachDaySold,1,-1,0.0
6428,mapping_type_static,ticketsEarned,1,-1,0.0
6429,mapping_type_static,totalTickets,2,-1,0.0
6430,uint256,saleEnd3,5,-1,0.0
6431,uint256,saleEnd2,6,4932,0.0
6432,uint256,saleEnd1,6,4931,0.0
6433,user_define_contract,manager,44,3660,0.0
6434,mapping_type_dynamic,NumParticipants,1,-1,0.0
6435,mapping_type_static,tokenBalances_,5,-1,0.0
6436,mapping_type_static,LockMode,6,482,0.0
6437,uint256,register_counter,1,-1,0.0
6438,mapping_type_dynamic,EOSIO_USERNAME,1,-1,0.0
6439,uint256,stepOneStartTime,8,5211,0.0
6440,uint256,stepTwoEndTime,1,-1,0.0
6441,uint256,stepTwoRate,1,-1,0.0
6442,uint256,stepTwoStartTime,8,5213,0.0
6443,uint256,stepOneEndTime,1,-1,0.0
6444,uint256,stepOneRate,1,-1,0.0
6445,uint256,stepTwoLockEndTime,1,-1,0.0
6446,uint256,stepOneLockEndTime,1,-1,0.0
6447,uint8,waitTime,6,6170,0.0
6448,uint256,max,31,3695,0.0
6449,uint256,cost,29,1947,0.0
6450,uint8,sealed,8,4985,0.0
6451,uint256,priceIncreasingRatio,2,-1,0.0
6452,address,monsterNFT,4,-1,0.0
6453,mapping_type_static,isController,16,3153,0.0
6454,uint256,currentNetfRound,4,-1,0.0
6455,uint8,isPause,8,3236,0.0
6456,uint256,currentSubRound,4,-1,0.0
6457,uint256,currentRound,39,2062,0.0
6458,uint256,timeExpires,4,-1,0.0
6459,uint256,NetfBalance,4,-1,0.0
6460,uint256,priceFci,4,-1,0.0
6461,uint256,fciDecimals,4,-1,0.0
6462,uint256,maxWithdraw,12,3776,0.0
6463,mapping_type_static,isWithdrawnSubRoundNLF,4,-1,0.0
6464,user_define_contract,NamiAddr,10,560,0.0
6465,uint256,minNac,4,-1,0.0
6466,uint256,withdrawedFundrasingPart,1,-1,0.0
6467,uint256,nextWithdrawDayFoundation,1,-1,0.0
6468,uint256,withdrawedFoundationCounter,1,-1,0.0
6469,uint256,AllBoxesOfOwner,1,-1,0.0
6470,uint256,withdrawedTeamCounter,1,-1,0.0
6471,uint256,nextWithdrawDayCommunity,1,-1,0.0
6472,uint256,withdrawedCoummunityCounter,1,-1,0.0
6473,mapping_type_static,callerMap,4,-1,0.0
6474,mapping_type_static,UserExp,3,-1,0.0
6475,uint128,lockedInBets,40,3565,0.0
6476,uint128,jackpotSize,15,3334,0.0
6477,address,SecretSigner,5,-1,0.0
6478,address,VIPLibraryAddress,4,-1,0.0
6479,uint256,todaysRewardSize,1,-1,0.0
6480,mapping_type_static,followerToLeadersIndex,5,-1,0.0
6481,mapping_type_dynamic,Followers,5,-1,0.0
6482,mapping_type_static,leaderToFollowers,5,-1,0.0
6483,uint256,noTransferBefore,1,-1,0.0
6484,mapping_type_static,authorizedPrimaries,24,1340,0.0
6485,user_define_contract,errorReporter,50,2395,0.0
6486,address,weth,73,6223,0.0
6487,uint256,TIME_DAY,2,-1,0.0
6488,user_define_contract,MiningWar,2,-1,0.0
6489,address,miningWarAddress,2,-1,0.0
6490,uint256,HALF_TIME_ATK_BOSS,7,372,0.0
6491,uint256,BOSS_DEF_DEFFAULT,7,84,0.0
6492,uint256,BOSS_HP_DEFAULT,4,-1,0.0
6493,uint256,MIN_TIME_WITH_DEADLINE,5,-1,0.0
6494,mapping_type_static,miniGames,16,3906,0.0
6495,address,MiningWar,13,543,0.0
6496,user_define_contract,Engineer,12,319,0.0
6497,uint256,HALF_TIME,10,371,0.0
6498,uint256,VIRUS_MINING_PERIOD,3,-1,0.0
6499,address,Factory,19,336,0.0
6500,uint256,VIRUS_NORMAL,3,-1,0.0
6501,uint256,totalContractMiniGame,2,-1,0.0
6502,mapping_type_static,miniGameAddress,2,-1,0.0
6503,bool,loaded,1,-1,0.0
6504,user_define_contract,EngineerOld,1,-1,0.0
6505,user_define_contract,EngineerNew,1,-1,0.0
6506,bool,feedValid,2,-1,0.0
6507,bool,manualUsdRate,2,-1,0.0
6508,uint256,dptUsdRate,2,-1,0.0
6509,uint256,minDptInvestmentAmount,1,-1,0.0
6510,uint256,ethUsdRate,16,2438,0.0
6511,user_define_contract,priceFeed,12,4515,0.0
6512,user_define_contract,dpt,2,-1,0.0
6513,uint256,SecretNumber,4,-1,0.0
6514,mapping_type_static,paymentOf,4,-1,0.0
6515,bool,signUpOn,2,-1,0.0
6516,mapping_type_static,isSignedUp,2,-1,0.0
6517,array_type_dynamic,userAtIndex,2,-1,0.0
6518,uint256,priceT1,3,-1,0.0
6519,uint256,priceT2,3,-1,0.0
6520,uint256,priceT3,3,-1,0.0
6521,uint256,priceT4,2,-1,0.0
6522,mapping_type_static,flag,2,-1,0.0
6523,user_define_contract,ERC20Token,21,296,0.0
6524,uint256,minimumPurchase,11,3925,0.0
6525,address,OwnerAddress,38,592,0.0
6526,uint256,largestHODLERBalance,1,-1,0.0
6527,address,lastLargestHODLER,1,-1,0.0
6528,uint256,lastLargestHODLERBalance,1,-1,0.0
6529,address,largestHODLERAddress,1,-1,0.0
6530,address,newOwnerAPI,2,-1,0.0
6531,uint8,finishMinting,1,-1,0.0
6532,address,ownerAPI,2,-1,0.0
6533,mapping_type_static,burnedBalanceOf,2,-1,0.0
6534,uint256,tradingDate,2,-1,0.0
6535,mapping_type_static,AddressKYCState,2,-1,0.0
6536,uint256,maxAmountETH,2,-1,0.0
6537,mapping_type_static,depositsOf,70,2191,0.0
6538,uint256,maxSellable,2,-1,0.0
6539,uint256,minAmountETH,2,-1,0.0
6540,uint256,bonusEnd20,1,-1,0.0
6541,uint256,bonusEnd10,2,-1,0.0
6542,uint256,bonusEnd05,2,-1,0.0
6543,address,currentRunningAddress,2,-1,0.0
6544,address,Engineer,1,-1,0.0
6545,uint8,increaseApproval,12,3023,0.0
6546,bool,transferFrozen,22,5931,0.0
6547,address,OWNER,13,578,0.0
6548,uint8,HOUSEEDGE_inTHOUSANDTHPERCENTS,3,-1,0.0
6549,uint256,HATCH_COOLDOWN,2,-1,0.0
6550,uint256,totalHatcheryShrimp,4,-1,0.0
6551,uint256,POT_DRAIN_TIME,2,-1,0.0
6552,uint256,lastBidTime,4,-1,0.0
6553,uint256,VRF_EGG_COST,4,-1,0.0
6554,address,currentWinner,8,2081,0.0
6555,uint256,prizeEth,2,-1,0.0
6556,mapping_type_static,hasClaimedFree,2,-1,0.0
6557,address,dev2,2,-1,0.0
6558,address,taxMan,22,5313,0.0
6559,uint8,isClosed,9,3148,0.0
6560,uint256,totalSpankStaked,3,-1,0.0
6561,mapping_type_static,StakerFromDelegateKey,3,-1,0.0
6562,uint256,maxPeriods,3,-1,0.0
6563,mapping_type_static,pointsTable,3,-1,0.0
6564,user_define_contract,spankToken,3,-1,0.0
6565,user_define_contract,bootyToken,4,-1,0.0
6566,mapping_type_static,AllowedAmount,1,-1,0.0
6567,uint256,crowdsaleStartTime,14,2012,0.0
6568,uint256,crowdsaleEndTime,8,1996,0.0
6569,address,crowdsaleOwner,7,2008,0.0
6570,user_define_contract,preToken,4,-1,0.0
6571,mapping_type_static,addressChangeRequests,7,1069,0.0
6572,uint256,ticketsAvailable,2,-1,0.0
6573,uint256,lotteryStart,3,-1,0.0
6574,mapping_type_static,TicketOwner,2,-1,0.0
6575,array_type_dynamic,AuthorizedAddresses,35,74,0.0
6576,mapping_type_static,filled,5,-1,0.0
6577,mapping_type_static,cancelled,15,1656,0.0
6578,address,lockedWallet,11,3576,0.0
6579,bool,transfersFrozen,4,-1,0.0
6580,address,stakeContractAddress,3,-1,0.0
6581,bool,stakeFailOverRestrictionLifted,1,-1,0.0
6582,user_define_contract,stake,1,-1,0.0
6583,address,mergedMinerValidatorAddress,1,-1,0.0
6584,mapping_type_static,internalRTCBalances,1,-1,0.0
6585,uint256,activeStakes,1,-1,0.0
6586,bool,newStakesAllowed,1,-1,0.0
6587,mapping_type_static,numberOfStakes,1,-1,0.0
6588,uint256,allSupply,8,1190,0.0
6589,mapping_type_static,freezedBalanceOf,11,2678,0.0
6590,array_type_static,shop,1,-1,0.0
6591,uint16,votesNo,3,-1,0.0
6592,uint16,votesYes,3,-1,0.0
6593,bool,gameIsOver,6,2776,0.0
6594,address,hotWallet,18,2933,0.0
